0.28261236,0.41771765
0.41771765,0.51343384
0.51343384,0.43272936
0.43272936,0.4093483
0.4093483,0.39194536
0.39194536,0.42661839
0.42661839,0.47849511
0.47849511,0.46534326
0.46534326,0.5634507
0.5634507,0.65252454
0.65252454,0.62170406
0.62170406,0.61751938
0.61751938,0.65006687
0.65006687,0.58982081
0.58982081,0.54890396
0.54890396,0.5654434
0.5654434,0.47803014
0.47803014,0.44621331
0.44621331,0.53369299
0.53369299,0.53070394
0.53070394,0.45471552
0.45471552,0.37274898
0.37274898,0.2915131
0.2915131,0.2886569
0.2886569,-0.02167345
-0.02167345,0.04196022
0.04196022,0.20117721
0.20117721,0.12704865
0.12704865,-0.01961432
-0.01961432,-0.00779095
-0.00779095,-0.09626698
-0.09626698,-0.10603122
-0.10603122,-0.10344071
-0.10344071,-0.18819703
-0.18819703,-0.21596203
-0.21596203,-0.1832817
-0.1832817,-0.03422748
-0.03422748,-0.02130197
-0.02130197,-0.06829041
-0.06829041,-0.07872783
-0.07872783,-0.08916526
-0.08916526,-0.09960269
-0.09960269,-0.11004012
-0.11004012,-0.12047754
-0.12047754,-0.13091497
-0.13091497,-0.1413524
-0.1413524,-0.15178982
-0.15178982,-0.16222725
-0.16222725,-0.17266468
-0.17266468,-0.18310211
-0.18310211,-0.2276993
-0.2276993,-0.1997099
-0.1997099,-0.1717205
-0.1717205,-0.1437311
-0.1437311,-0.1157417
-0.1157417,-0.0877523
-0.0877523,-0.05976291
-0.05976291,-0.03177351
-0.03177351,-0.00378411
-0.00378411,0.02420529
0.02420529,0.05219469
0.05219469,0.08018409
0.08018409,0.10817349
0.10817349,0.13616289
0.13616289,0.25903204
0.25903204,0.39998259
0.39998259,0.62084055
0.62084055,0.7869656
0.7869656,0.93090521
0.93090521,1.03127103
1.03127103,1.19075373
1.19075373,1.32326851
1.32326851,1.38118975
1.38118975,1.40337519
1.40337519,1.4731198
1.4731198,1.55648123
1.55648123,1.69098871
1.69098871,1.7793319
1.7793319,1.86315829
1.86315829,1.90420798
0.03650879,0.05931483
0.05931483,0.02937344
0.02937344,-0.07268921
-0.07268921,-0.09228885
-0.09228885,-0.04416034
-0.04416034,-0.05519204
-0.05519204,-0.05808921
-0.05808921,-0.06098638
-0.06098638,-0.06388355
-0.06388355,-0.06678072
-0.06678072,-0.06967789
-0.06967789,-0.07257505
-0.07257505,-0.07547222
-0.07547222,-0.07836939
-0.07836939,-0.08126656
-0.08126656,-0.08416373
-0.08416373,-0.0870609
-0.0870609,-0.08995807
-0.08995807,-0.09285524
-0.09285524,-0.09575241
-0.09575241,-0.09864958
-0.09864958,-0.10154675
-0.10154675,-0.04857352
-0.04857352,-0.08826957
-0.08826957,-0.06456033
-0.06456033,-0.02739326
-0.02739326,-0.40177352
-0.40177352,-0.39296722
-0.39296722,-0.06121845
-0.06121845,-0.0870954
-0.0870954,-0.05268312
-0.05268312,0.00778674
0.00778674,0.03971518
0.03971518,0.05926967
0.05926967,0.15726787
0.15726787,0.25196937
0.25196937,0.31799397
0.31799397,0.32183261
0.32183261,0.34671602
0.34671602,0.40583107
0.40583107,0.43464345
0.43464345,0.46047523
0.46047523,0.45699788
0.45699788,0.42958548
0.42958548,0.47438465
0.47438465,0.45740432
0.45740432,0.37823803
0.37823803,0.36234154
0.36234154,0.29003964
0.29003964,0.25585317
0.25585317,0.24826621
0.24826621,0.16210004
0.16210004,0.15329375
0.15329375,0.17239663
0.17239663,0.12583619
0.12583619,0.15532597
0.15532597,-0.04581873
-0.04581873,-0.10588215
-0.10588215,0.13902305
0.13902305,0.13721663
0.13721663,0.17009344
0.17009344,0.18680282
0.18680282,0.13026192
0.13026192,0.14168751
0.14168751,0.22541501
0.22541501,0.23200845
0.23200845,0.24551142
0.24551142,0.28163979
0.28163979,0.29469117
0.29469117,0.26673684
0.26673684,0.24402113
0.24402113,0.2525113
0.2525113,0.30453615
0.30453615,0.30119427
0.30119427,0.23164716
0.23164716,0.5410415
0.5410415,0.53941573
0.53941573,0.23128588
0.23128588,0.20238318
0.20238318,0.17826749
0.64178284,0.73472595
0.73472595,0.25329287
0.25329287,0.43447572
0.43447572,0.84034778
0.84034778,0.78993969
0.78993969,0.80998023
0.80998023,0.83988767
0.83988767,0.77797671
0.77797671,0.7612081
0.7612081,0.78723012
0.78723012,0.80635043
0.80635043,0.51698958
0.51698958,0.65988067
0.65988067,0.98840239
0.98840239,0.91488632
0.91488632,0.8610018
0.8610018,0.81662632
0.81662632,0.78329359
0.78329359,0.78135088
0.78135088,0.73687315
0.73687315,0.65901157
0.65901157,0.65880707
0.65880707,0.67680266
0.67680266,0.67030993
0.67030993,0.6528767
0.6528767,0.6108018
0.6108018,0.60798999
0.60798999,0.61524957
0.61524957,0.60282648
0.60282648,0.59188598
0.59188598,0.59045451
0.59045451,0.5857
0.5857,0.5344228
0.5344228,0.53242897
0.53242897,0.46540563
0.46540563,0.30681952
0.30681952,0.24495969
0.24495969,0.24996983
0.24996983,0.19490946
0.19490946,0.18509369
0.18509369,0.20789492
0.20789492,0.24812815
0.24812815,0.28836139
0.28836139,0.32859462
0.32859462,0.36882786
0.36882786,0.40906109
0.40906109,0.44929432
0.44929432,0.48952756
0.48952756,0.52976079
0.52976079,0.56999403
0.56999403,0.61022726
0.61022726,0.6504605
0.6504605,0.69069373
0.69069373,0.72830261
0.72830261,0.7863099
0.7863099,0.86360912
0.86360912,0.93671619
0.93671619,1.07607975
1.07607975,1.20383819
1.20383819,1.32914269
1.32914269,1.44151286
1.44151286,1.55342292
1.55342292,1.67136559
1.67136559,1.78133294
1.78133294,1.91982739
1.91982739,1.90218966
1.90218966,1.93158587
1.93158587,2.05372069
2.05372069,2.29558752
2.29558752,2.64716607
2.64716607,2.20903488
2.20903488,2.20059944
2.20059944,2.0228419
2.0228419,2.07647079
2.07647079,2.15341216
2.15341216,2.14840202
2.14840202,2.12923058
2.12923058,2.20760341
2.20760341,2.25652891
2.25652891,2.25167215
0.9158157,0.83596106
0.83596106,0.77754131
0.77754131,0.76779037
0.76779037,0.77633855
0.77633855,0.69549594
0.69549594,0.65344231
0.65344231,0.69193061
0.69193061,0.64901787
0.64901787,0.55374214
0.55374214,0.51856143
0.51856143,0.54523691
0.54523691,0.53028833
0.53028833,0.52367316
0.52367316,0.56066875
0.56066875,0.54951101
0.54951101,0.46928051
0.46928051,0.56985053
0.56985053,0.58188886
0.58188886,0.53447651
0.53447651,0.51356783
0.51356783,0.5424448
0.5424448,0.57796916
0.57796916,0.63484249
0.63484249,0.64184427
0.64184427,0.67878617
0.67878617,0.72350305
0.72350305,0.58711872
0.58711872,0.67779819
0.67779819,0.85073782
0.85073782,0.86100423
0.86100423,0.86650256
0.86650256,0.89631381
0.89631381,0.94545513
0.94545513,0.94940705
0.94940705,0.92784329
0.92784329,0.95533971
0.95533971,0.98283613
0.98283613,1.01033254
1.01033254,1.07260399
1.07260399,1.04223431
1.04223431,0.98415821
0.98415821,0.9222161
0.9222161,0.88389961
0.88389961,0.88926907
0.88926907,0.84936324
0.84936324,0.83239574
0.83239574,0.86401113
0.86401113,0.92264565
0.92264565,1.07479472
1.07479472,0.92157176
0.92157176,0.88454395
0.88454395,0.83596106
0.83596106,0.81371001
0.81371001,0.80413089
0.80413089,0.86620187
0.86620187,0.90164032
0.90164032,0.88480168
0.88480168,0.94236232
0.94236232,1.03527549
1.03527549,1.06414171
1.06414171,1.09326567
1.09326567,1.14885034
1.14885034,1.16873883
1.16873883,1.14244995
1.14244995,0.81392479
0.81392479,0.98093653
0.98093653,0.98093653
0.98093653,0.83063455
0.83063455,0.87659715
0.87659715,0.79437995
0.79437995,0.66310734
0.66310734,0.54184342
0.54184342,0.42173929
0.42173929,0.35614594
0.35614594,0.28703023
0.28703023,0.16641064
0.16641064,0.0424405
0.0424405,-0.02916664
-0.02916664,-0.12195094
-0.12195094,-0.16383274
2.28255158,2.26760547
2.26760547,2.21354373
2.21354373,2.21420436
2.21420436,2.21605032
2.21605032,2.18022725
2.18022725,2.04447491
2.04447491,2.23636543
2.23636543,2.25542937
2.25542937,2.13225461
2.13225461,2.06060846
2.06060846,2.04315788
2.04315788,2.00713725
2.00713725,1.84244329
1.84244329,1.84603218
1.84603218,1.81027496
1.81027496,1.80932012
1.80932012,1.83832759
1.83832759,1.74155918
1.74155918,1.67241538
1.67241538,1.61097617
1.61097617,1.61927342
1.61927342,1.61650767
1.61650767,1.37651281
1.37651281,1.20760437
1.20760437,1.36429741
1.36429741,1.36044511
1.36044511,1.41816372
1.41816372,1.39337073
1.39337073,1.32557688
1.32557688,1.33150349
1.33150349,1.16766559
1.16766559,1.18557713
1.18557713,1.41855883
1.41855883,1.40723242
1.40723242,1.36433033
1.36433033,1.3586342
1.3586342,1.33920808
1.33920808,1.31240663
1.31240663,1.3415458
1.3415458,1.33680451
1.33680451,1.36686561
1.36686561,1.4210941
1.4210941,1.45806958
1.45806958,1.52504029
1.52504029,1.53956049
1.53956049,1.49981927
1.49981927,1.49066594
1.49066594,1.48737338
1.48737338,1.4697911
1.4697911,1.4514186
1.4514186,1.42066607
1.42066607,1.40999817
1.40999817,1.19212933
1.19212933,1.17866275
1.17866275,1.44298965
1.44298965,1.464523
1.464523,1.46264624
1.46264624,1.42399156
1.42399156,1.39722303
1.39722303,1.38290039
1.38290039,1.36090607
1.36090607,1.34632002
1.34632002,1.33021939
1.33021939,1.28231261
1.28231261,1.25956101
1.25956101,1.24332867
1.24332867,1.16723756
1.16723756,1.14679075
1.14679075,1.11439194
1.11439194,1.05196496
1.05196496,1.01805157
1.01805157,0.98110902
0.98110902,0.96293408
0.96293408,0.92875728
0.92875728,0.89102452
0.89102452,0.84733222
0.84733222,0.8202015
0.8202015,0.76284507
0.76284507,0.72939264
0.72939264,0.68560156
-0.04165551,-0.08484996
-0.08484996,-0.12804441
-0.12804441,-0.17123886
-0.17123886,-0.21443331
-0.21443331,-0.25762776
-0.25762776,-0.30082221
-0.30082221,-0.34401666
-0.34401666,-0.38721111
-0.38721111,-0.43040555
-0.43040555,-0.43067997
-0.43067997,-0.46144444
-0.46144444,-0.48022633
-0.48022633,-0.49361147
-0.49361147,-0.54800575
-0.54800575,-0.50989316
-0.50989316,-0.68981506
-0.68981506,-0.69548621
-0.69548621,-0.51879626
-0.51879626,-0.51343001
-0.51343001,-0.51724127
-0.51724127,-0.45266331
-0.45266331,-0.45979798
-0.45979798,-0.44077218
-0.44077218,-0.41455072
-0.41455072,-0.42924693
-0.42924693,-0.44083316
-0.44083316,-0.40881859
-0.40881859,-0.33344714
-0.33344714,-0.29515161
-0.29515161,-0.39793363
-0.39793363,-0.42662479
-0.42662479,-0.34186239
-0.34186239,-0.27575992
-0.27575992,-0.20968795
-0.20968795,-0.18837539
-0.18837539,-0.16748969
-0.16748969,-0.17813072
-0.17813072,-0.16538587
-0.16538587,-0.11837019
-0.11837019,-0.0538532
-0.0538532,-0.03888258
-0.03888258,-0.02555842
-0.02555842,0.06941815
0.06941815,0.11073219
0.11073219,0.12442223
0.12442223,0.14687054
0.14687054,0.16931886
0.16931886,0.25842608
0.25842608,0.2393393
0.2393393,0.23522314
0.23522314,0.23568049
0.23568049,0.28492195
0.28492195,0.31904034
0.31904034,0.3173329
0.3173329,0.30528932
0.30528932,0.3031855
0.3031855,0.31452781
0.31452781,0.30245374
0.30245374,0.2881539
0.2881539,0.25513315
0.25513315,0.21604489
0.21604489,0.01502386
0.01502386,-0.00156273
-0.00156273,0.28339745
0.28339745,0.20451964
0.20451964,0.13363023
0.13363023,0.09496882
0.09496882,0.07481489
